timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flow_duration,traffic_rate,true_label,bytes_per_second,is_high_port,size_category,rate_category,duration_category,classified_label,matched_rule,confidence,is_correct,qos_priority,qos_priority_name,dscp_value,dscp_name,ieee_8021p,scheduling_class,bandwidth_guarantee,max_delay_ms,max_jitter_ms,packet_loss_tolerance
2026-04-15 14:10:00.848,FLOW-86457,172.16.0.95,94.136.204.109,6367,8080,TCP,1354,4.118,455.96,web,617.37,1,large,medium,medium,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.560,FLOW-94393,172.16.0.156,203.12.156.249,34853,443,TCP,863,3.289,272.36,web,235.05,0,medium,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.764,FLOW-65707,192.168.0.16,192.168.0.213,5101,67,UDP,269,0.368,31.33,background,8.43,0,small,low,short,background,DHCP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.984,FLOW-61894,10.0.0.109,192.168.1.181,46945,161,UDP,287,0.81,34.38,background,9.87,0,small,low,short,background,SNMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.708,FLOW-87671,172.16.0.246,200.168.6.103,30515,1935,UDP,804,109.241,6129.79,multimedia,4928.35,1,medium,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.198,FLOW-51513,10.0.0.119,161.138.24.100,47374,445,TCP,1006,31.411,3417.52,file_transfer,3438.03,0,large,high,long,file_transfer,SMB File Share,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.378,FLOW-42504,192.168.1.126,51.30.246.221,38058,5005,UDP,1038,94.864,3797.8,multimedia,3942.12,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.395,FLOW-24363,192.168.1.61,2.190.96.163,62886,80,TCP,878,3.054,487.09,web,427.67,0,medium,medium,medium,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.620,FLOW-30426,172.16.0.138,178.231.172.100,46054,8080,TCP,868,4.887,471.19,web,408.99,1,medium,medium,medium,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.235,FLOW-30827,172.16.0.51,192.168.1.128,62108,68,UDP,51,0.748,25.76,background,1.31,0,small,low,short,background,DHCP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.475,FLOW-98407,192.168.1.206,137.245.47.67,31156,5061,UDP,200,110.047,79.58,voip,15.92,1,small,low,long,voip,VoIP (SIP/RTP),HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.532,FLOW-30352,192.168.0.168,120.168.231.43,60565,5060,UDP,139,223.945,102.53,voip,14.25,1,small,medium,long,voip,VoIP (SIP/RTP),HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.778,FLOW-31214,172.16.0.99,142.102.128.26,31162,443,TCP,678,1.834,438.77,web,297.49,0,medium,medium,short,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.738,FLOW-73675,172.16.0.210,166.113.152.111,36305,2049,TCP,1309,57.474,2032.01,file_transfer,2659.9,1,large,high,long,file_transfer,NFS,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.100,FLOW-81187,192.168.0.153,200.125.100.171,12030,8080,TCP,707,1.231,400.61,web,283.23,1,medium,medium,short,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.345,FLOW-35268,172.16.0.47,83.229.141.20,8785,5061,UDP,185,192.842,80.64,voip,14.92,1,small,low,long,voip,VoIP (SIP/RTP),HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.445,FLOW-23579,192.168.0.113,66.16.122.168,26206,1935,UDP,1100,100.388,1552.45,multimedia,1707.69,1,large,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.233,FLOW-25293,10.0.0.168,211.128.132.23,28839,8080,TCP,901,4.623,473.78,web,426.88,1,large,medium,medium,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.830,FLOW-30189,10.0.0.110,36.3.200.78,11796,80,TCP,715,1.141,394.38,web,281.98,0,medium,medium,short,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.127,FLOW-43114,172.16.0.33,120.75.12.158,60668,1935,UDP,1460,78.418,7031.73,multimedia,10266.33,1,large,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.579,FLOW-22291,172.16.0.21,201.213.235.42,37044,5004,UDP,1011,41.283,5791.07,multimedia,5854.77,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.821,FLOW-78259,172.16.0.54,73.78.110.157,36215,22,TCP,1285,27.2,2380.59,file_transfer,3059.06,0,large,high,medium,file_transfer,SSH/SCP,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.205,FLOW-84700,172.16.0.20,106.101.229.48,51431,21,TCP,1105,29.801,7104.19,file_transfer,7850.13,0,large,high,medium,file_transfer,FTP Data/Control,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.569,FLOW-44608,192.168.1.171,16.123.245.51,56392,22,TCP,1400,34.049,3125.83,file_transfer,4376.16,0,large,high,long,file_transfer,SSH/SCP,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.105,FLOW-56944,172.16.0.138,107.176.246.138,51630,554,UDP,1275,103.412,2142.73,multimedia,2731.98,0,large,high,long,multimedia,Video Streaming (RTSP),HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.114,FLOW-16319,192.168.1.218,10.0.0.173,9957,161,ICMP,160,0.687,18.07,background,2.89,0,small,low,short,background,ICMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.412,FLOW-67067,172.16.0.22,172.16.0.250,45627,123,UDP,298,0.181,6.52,background,1.94,0,small,low,short,background,NTP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.544,FLOW-85713,192.168.1.240,73.253.38.122,8470,16384,UDP,102,259.201,117.06,voip,11.94,1,small,medium,long,voip,VoIP RTP Media,HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.619,FLOW-55463,192.168.0.94,172.16.0.211,10904,53,UDP,294,0.637,43.67,background,12.84,0,small,low,short,background,DNS,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.835,FLOW-30356,192.168.0.212,172.16.0.45,3712,53,ICMP,292,0.339,22.74,background,6.64,0,small,low,short,background,ICMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.981,FLOW-99580,192.168.1.132,198.136.156.71,43959,445,TCP,1435,47.996,7938.82,file_transfer,11392.21,0,large,high,long,file_transfer,SMB File Share,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.868,FLOW-87050,192.168.1.118,28.20.22.250,62200,8080,TCP,394,1.971,137.65,web,54.23,1,medium,medium,short,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.205,FLOW-60146,192.168.0.37,192.168.1.5,18943,68,ICMP,173,0.663,1.44,background,0.25,0,small,low,short,background,ICMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
